      No     Day     Mon    Year  INConcob0000001  INConcsi0000001  INConcob0000002  INConcsi0000002  INConcob0000003  INConcsi0000003
    6654      21       3    2015    -9999.0000000        2.8127664    -9999.0000000        1.7038709    -9999.0000000        1.9400597
    6655      22       3    2015    -9999.0000000        2.8601144    -9999.0000000        1.6971427    -9999.0000000        1.8876740
    6656      23       3    2015    -9999.0000000        2.8462529    -9999.0000000        1.6873867    -9999.0000000        1.8531565
    6657      24       3    2015    -9999.0000000        2.8113970    -9999.0000000        1.6629351    -9999.0000000        1.8125784
    6658      25       3    2015    -9999.0000000        2.7795897    -9999.0000000        1.6248469    -9999.0000000        1.7667877
    6659      26       3    2015    -9999.0000000        2.7620953    -9999.0000000        1.5905177    -9999.0000000        1.7614764
    6660      27       3    2015    -9999.0000000        2.7642654    -9999.0000000        1.5668253    -9999.0000000        1.7606262
    6661      28       3    2015    -9999.0000000        2.7749544    -9999.0000000        1.5591331    -9999.0000000        1.7964131
    6662      29       3    2015    -9999.0000000        2.7936305    -9999.0000000        1.6577746    -9999.0000000        2.0323608
    6663      30       3    2015    -9999.0000000        2.8055044    -9999.0000000        1.7333147    -9999.0000000        1.9073048
    6664      31       3    2015    -9999.0000000        2.6860766    -9999.0000000        1.7894622    -9999.0000000        1.9186764
    6665       1       4    2015    -9999.0000000        2.5808302    -9999.0000000        1.8304619    -9999.0000000        1.9392749
    6666       2       4    2015    -9999.0000000        2.4699075    -9999.0000000        1.8645100    -9999.0000000        1.9921157
    6667       3       4    2015    -9999.0000000        2.3525856    -9999.0000000        1.9019480    -9999.0000000        2.0455977
    6668       4       4    2015    -9999.0000000        2.2745285    -9999.0000000        1.9385955    -9999.0000000        2.1361613
    6669       5       4    2015    -9999.0000000        2.2583449    -9999.0000000        1.9688101    -9999.0000000        2.1955469
    6670       6       4    2015    -9999.0000000        2.2805165    -9999.0000000        1.9999079    -9999.0000000        2.2732993
    6671       7       4    2015    -9999.0000000        2.3327299    -9999.0000000        2.0293778    -9999.0000000        2.3303885
    6672       8       4    2015    -9999.0000000        2.4017778    -9999.0000000        2.0465392    -9999.0000000        2.3357286
    6673       9       4    2015    -9999.0000000        2.4720498    -9999.0000000        2.0469937    -9999.0000000        2.3216264
    6674      10       4    2015    -9999.0000000        2.5308205    -9999.0000000        2.0305021    -9999.0000000        2.2981667
    6675      11       4    2015    -9999.0000000        2.5761519    -9999.0000000        2.0015947    -9999.0000000        2.2709873
    6676      12       4    2015    -9999.0000000        2.6060224    -9999.0000000        1.9632492    -9999.0000000        2.2387241
    6677      13       4    2015    -9999.0000000        2.6204950    -9999.0000000        1.9195602    -9999.0000000        2.2013755
    6678      14       4    2015    -9999.0000000        2.6233139    -9999.0000000        1.8698229    -9999.0000000        2.1586724
    6679      15       4    2015    -9999.0000000        2.6168133    -9999.0000000        1.8087587    -9999.0000000        2.1074065
    6680      16       4    2015    -9999.0000000        2.6030773    -9999.0000000        1.7434360    -9999.0000000        2.0550997
    6681      17       4    2015    -9999.0000000        2.5850561    -9999.0000000        1.6785860    -9999.0000000        2.0029356
    6682      18       4    2015    -9999.0000000        2.5652907    -9999.0000000        1.6156742    -9999.0000000        1.9504222
    6683      19       4    2015    -9999.0000000        2.5447283    -9999.0000000        1.5526658    -9999.0000000        1.8962178
    6684      20       4    2015    -9999.0000000        2.5227750    -9999.0000000        1.4863904    -9999.0000000        1.8394870
    6685      21       4    2015    -9999.0000000        2.4982242    -9999.0000000        1.4156434    -9999.0000000        1.7798462
    6686      22       4    2015    -9999.0000000        2.4754606    -9999.0000000        1.3553352    -9999.0000000        1.7393137
    6687      23       4    2015    -9999.0000000        2.4547138    -9999.0000000        1.2947245    -9999.0000000        1.6817457
    6688      24       4    2015    -9999.0000000        2.4292648    -9999.0000000        1.2276448    -9999.0000000        1.6218286
    6689      25       4    2015    -9999.0000000        2.4003850    -9999.0000000        1.1545553    -9999.0000000        1.5639655
    6690      26       4    2015    -9999.0000000        2.3866060    -9999.0000000        1.1134434    -9999.0000000        1.5951252
    6691      27       4    2015    -9999.0000000        2.3861056    -9999.0000000        1.1039775    -9999.0000000        1.5993896
    6692      28       4    2015    -9999.0000000        2.3571931    -9999.0000000        1.0907072    -9999.0000000        1.5437452
    6693      29       4    2015    -9999.0000000        2.2974127    -9999.0000000        1.0684294    -9999.0000000        1.5030283
    6694      30       4    2015    -9999.0000000        2.2787202    -9999.0000000        1.0955683    -9999.0000000        1.5923224
    6695       1       5    2015    -9999.0000000        2.2866471    -9999.0000000        1.0967960    -9999.0000000        1.5285891
    6696       2       5    2015    -9999.0000000        2.2297310    -9999.0000000        1.0892629    -9999.0000000        1.4956960
    6697       3       5    2015    -9999.0000000        2.2036559    -9999.0000000        1.0892267    -9999.0000000        1.5201646
    6698       4       5    2015    -9999.0000000        2.1944327    -9999.0000000        1.0611331    -9999.0000000        1.4638907
    6699       5       5    2015    -9999.0000000        2.1470626    -9999.0000000        1.0142070    -9999.0000000        1.4208693
    6700       6       5    2015        2.0899999        2.1011088        1.1900001        0.9536389        1.1900001        1.3748251
    6701       7       5    2015    -9999.0000000        2.0576483    -9999.0000000        0.8880908    -9999.0000000        1.3289260
    6702       8       5    2015    -9999.0000000        2.0200551    -9999.0000000        0.8174616    -9999.0000000        1.2808880
    6703       9       5    2015    -9999.0000000        1.9970151    -9999.0000000        0.7463045    -9999.0000000        1.2353881
    6704      10       5    2015    -9999.0000000        1.9801423    -9999.0000000        0.6732577    -9999.0000000        1.1872507
    6705      11       5    2015    -9999.0000000        1.9486227    -9999.0000000        0.5969244    -9999.0000000        1.1384667
    6706      12       5    2015    -9999.0000000        1.9441537    -9999.0000000        0.5605378    -9999.0000000        1.1693031
    6707      13       5    2015    -9999.0000000        1.9670856    -9999.0000000        0.5127295    -9999.0000000        1.1123765
    6708      14       5    2015    -9999.0000000        1.9113435    -9999.0000000        0.4690918    -9999.0000000        1.0746426
    6709      15       5    2015    -9999.0000000        1.8629989    -9999.0000000        0.4221510    -9999.0000000        1.0346270
    6710      16       5    2015    -9999.0000000        1.8199272    -9999.0000000        0.3794574    -9999.0000000        1.0045606
    6711      17       5    2015    -9999.0000000        1.7949808    -9999.0000000        0.3626583    -9999.0000000        0.9774127
    6712      18       5    2015    -9999.0000000        1.7865510    -9999.0000000        0.3493250    -9999.0000000        0.9507937
    6713      19       5    2015    -9999.0000000        1.7887195    -9999.0000000        0.3370071    -9999.0000000        0.9245083
    6714      20       5    2015    -9999.0000000        1.7980812    -9999.0000000        0.3266616    -9999.0000000        0.8999066
    6715      21       5    2015    -9999.0000000        1.8125406    -9999.0000000        0.3184343    -9999.0000000        0.8766804
    6716      22       5    2015    -9999.0000000        1.8281917    -9999.0000000        0.3106111    -9999.0000000        0.8537296
    6717      23       5    2015    -9999.0000000        1.8427617    -9999.0000000        0.3039586    -9999.0000000        0.8308757
    6718      24       5    2015    -9999.0000000        1.8563977    -9999.0000000        0.2989161    -9999.0000000        0.8088911
    6719      25       5    2015    -9999.0000000        1.8704393    -9999.0000000        0.2989381    -9999.0000000        0.8208818
    6720      26       5    2015    -9999.0000000        1.8854654    -9999.0000000        0.2948024    -9999.0000000        0.7945845
    6721      27       5    2015    -9999.0000000        1.8937875    -9999.0000000        0.2907718    -9999.0000000        0.7773005
    6722      28       5    2015    -9999.0000000        1.8995222    -9999.0000000        0.2942234    -9999.0000000        0.7965326
    6723      29       5    2015    -9999.0000000        1.9044139    -9999.0000000        0.2927237    -9999.0000000        0.7828817
